pair_id,group_id,set_id,drug,section,severity,expert_label,rule_text,indicator_text,indicator_value,rule_has_numeric,rule_has_comparator,rule_has_unit,indicator_is_numeric,lexical_overlap,rule_has_negation,section_is_interaction,section_is_contraindication,section_is_dosage,severity_is_high,clause_count_scaled,token_count_scaled
PUB-0793,d5c783979eb196ec,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Special Populations,moderate,ExpertB,"When deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia.",Acute bronchitis (disorder),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19166666666666668
PUB-0794,d5c783979eb196ec,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Special Populations,moderate,ExpertB,"When deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia.",Body mass index 30+ - obesity (finding),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19166666666666668
PUB-0795,d5c783979eb196ec,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Special Populations,moderate,ExpertB,"When deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia.",Acute viral pharyngitis (disorder),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19166666666666668
PUB-0796,d5c783979eb196ec,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Special Populations,moderate,ExpertB,"When deciding among the alternative treatments available for adolescents, clinicians should consider the increased potential (in adolescents as compared with adults) for weight gain and dyslipidemia.",Body mass index 40+ - severely obese (finding),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.19166666666666668
PUB-0797,ef56f37aafdf80fa,000dc81d-ab91-450c-8eae-8eb74e72296f,SACUBITRIL AND VALSARTAN,Special Populations,moderate,ExpertB,"( 2.8 , 8.6 ) 8.1 Pregnancy Risk Summary ENTRESTO can cause fetal harm when administered to a pregnant woman.",Fracture of clavicle,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15
PUB-0798,ef56f37aafdf80fa,000dc81d-ab91-450c-8eae-8eb74e72296f,SACUBITRIL AND VALSARTAN,Special Populations,moderate,ExpertB,"( 2.8 , 8.6 ) 8.1 Pregnancy Risk Summary ENTRESTO can cause fetal harm when administered to a pregnant woman.",Pathological fracture due to osteoporosis (disorder),,1.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15
PUB-0799,ef56f37aafdf80fa,000dc81d-ab91-450c-8eae-8eb74e72296f,SACUBITRIL AND VALSARTAN,Special Populations,moderate,ExpertB,"( 2.8 , 8.6 ) 8.1 Pregnancy Risk Summary ENTRESTO can cause fetal harm when administered to a pregnant woman.",Streptococcal sore throat (disorder),,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15
PUB-0800,ef56f37aafdf80fa,000dc81d-ab91-450c-8eae-8eb74e72296f,SACUBITRIL AND VALSARTAN,Special Populations,moderate,ExpertB,"( 2.8 , 8.6 ) 8.1 Pregnancy Risk Summary ENTRESTO can cause fetal harm when administered to a pregnant woman.",Viral sinusitis (disorder),,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.15
PUB-0801,71e05008340f84ce,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Dosage and Administration,moderate,ExpertC,"Concomitant administration of enalapril maleate tablets, USP with potassium supplements, potassium salt substitutes, or potassium-sparing diuretics may lead to increases of serum potassium (see PRECAUTIONS ).",concomitant medications: NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler; Simvastatin 10 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.18333333333333332
PUB-0802,71e05008340f84ce,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Dosage and Administration,moderate,ExpertC,"Concomitant administration of enalapril maleate tablets, USP with potassium supplements, potassium salt substitutes, or potassium-sparing diuretics may lead to increases of serum potassium (see PRECAUTIONS ).",concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.18333333333333332
PUB-0803,71e05008340f84ce,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Dosage and Administration,moderate,ExpertC,"Concomitant administration of enalapril maleate tablets, USP with potassium supplements, potassium salt substitutes, or potassium-sparing diuretics may lead to increases of serum potassium (see PRECAUTIONS ).",concomitant medications: Simvastatin 10 MG Oral Tablet; 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.18333333333333332
PUB-0804,71e05008340f84ce,001f4c8f-adbe-4409-9bf8-702e83a32783,unknown,Dosage and Administration,moderate,ExpertC,"Concomitant administration of enalapril maleate tablets, USP with potassium supplements, potassium salt substitutes, or potassium-sparing diuretics may lead to increases of serum potassium (see PRECAUTIONS ).",concomitant medications: NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler; 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.18333333333333332
PUB-0805,f1a1a725479d8ee1,00097e78-9c04-4e62-8260-ddb50e9a6a93,TAMSULOSIN HYDROCHLORIDE,Drug Interactions,high,ExpertC,"Since CYP2D6 PMs cannot be readily identified and the potential for significant increase in tamsulosin exposure exists when tamsulosin hydrochloride capsules 0.4 mg is coadministered with strong CYP3A4 inhibitors in CYP2D6 PMs, tamsulosin hydrochloride capsules 0.4 mg should not be used in combination with strong inhibitors of CYP3A4 (e.g., ketoconazole) [see Warnings and Precautions (5.2) and Clinical Pharmacology (12.3)].",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.38333333333333336
PUB-0806,f1a1a725479d8ee1,00097e78-9c04-4e62-8260-ddb50e9a6a93,TAMSULOSIN HYDROCHLORIDE,Drug Interactions,high,ExpertC,"Since CYP2D6 PMs cannot be readily identified and the potential for significant increase in tamsulosin exposure exists when tamsulosin hydrochloride capsules 0.4 mg is coadministered with strong CYP3A4 inhibitors in CYP2D6 PMs, tamsulosin hydrochloride capsules 0.4 mg should not be used in combination with strong inhibitors of CYP3A4 (e.g., ketoconazole) [see Warnings and Precautions (5.2) and Clinical Pharmacology (12.3)].",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.38333333333333336
PUB-0807,f1a1a725479d8ee1,00097e78-9c04-4e62-8260-ddb50e9a6a93,TAMSULOSIN HYDROCHLORIDE,Drug Interactions,high,ExpertC,"Since CYP2D6 PMs cannot be readily identified and the potential for significant increase in tamsulosin exposure exists when tamsulosin hydrochloride capsules 0.4 mg is coadministered with strong CYP3A4 inhibitors in CYP2D6 PMs, tamsulosin hydrochloride capsules 0.4 mg should not be used in combination with strong inhibitors of CYP3A4 (e.g., ketoconazole) [see Warnings and Precautions (5.2) and Clinical Pharmacology (12.3)].",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.38333333333333336
PUB-0808,f1a1a725479d8ee1,00097e78-9c04-4e62-8260-ddb50e9a6a93,TAMSULOSIN HYDROCHLORIDE,Drug Interactions,high,ExpertC,"Since CYP2D6 PMs cannot be readily identified and the potential for significant increase in tamsulosin exposure exists when tamsulosin hydrochloride capsules 0.4 mg is coadministered with strong CYP3A4 inhibitors in CYP2D6 PMs, tamsulosin hydrochloride capsules 0.4 mg should not be used in combination with strong inhibitors of CYP3A4 (e.g., ketoconazole) [see Warnings and Precautions (5.2) and Clinical Pharmacology (12.3)].",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.38333333333333336
PUB-0809,82307f28786b987c,0013824B-6AEE-4DA4-AFFD-35BC6BF19D91,unknown,Indications and Usage,moderate,ExpertC,Skin and Skin Structure Infections caused by Staphylococcus aureus (penicillinase‐ and nonpenicillinase‐producing); Staphylococcus epidermidis ; Escherichia coli; Klebsiella spp.; Streptococcus spp.,concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.14166666666666666
PUB-0810,82307f28786b987c,0013824B-6AEE-4DA4-AFFD-35BC6BF19D91,unknown,Indications and Usage,moderate,ExpertC,Skin and Skin Structure Infections caused by Staphylococcus aureus (penicillinase‐ and nonpenicillinase‐producing); Staphylococcus epidermidis ; Escherichia coli; Klebsiella spp.; Streptococcus spp.,concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.14166666666666666
PUB-0811,82307f28786b987c,0013824B-6AEE-4DA4-AFFD-35BC6BF19D91,unknown,Indications and Usage,moderate,ExpertC,Skin and Skin Structure Infections caused by Staphylococcus aureus (penicillinase‐ and nonpenicillinase‐producing); Staphylococcus epidermidis ; Escherichia coli; Klebsiella spp.; Streptococcus spp.,concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.14166666666666666
PUB-0812,82307f28786b987c,0013824B-6AEE-4DA4-AFFD-35BC6BF19D91,unknown,Indications and Usage,moderate,ExpertC,Skin and Skin Structure Infections caused by Staphylococcus aureus (penicillinase‐ and nonpenicillinase‐producing); Staphylococcus epidermidis ; Escherichia coli; Klebsiella spp.; Streptococcus spp.,concomitant medications: 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen]; 1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.14166666666666666
PUB-0813,5596cc38ea1afa68,0030ffac-183a-472c-95b8-f93b4195de04,ROPINIROLE,Drug Interactions,high,ExpertC,There is thus the potential for inducers or inhibitors of this enzyme to alter the clearance of ropinirole.,concomitant medications: Penicillin V Potassium 500 MG Oral Tablet; Acetaminophen 325 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.13333333333333333
PUB-0814,5596cc38ea1afa68,0030ffac-183a-472c-95b8-f93b4195de04,ROPINIROLE,Drug Interactions,high,ExpertC,There is thus the potential for inducers or inhibitors of this enzyme to alter the clearance of ropinirole.,concomitant medications: Penicillin V Potassium 500 MG Oral Tablet; Acetaminophen 160 MG Chewable Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.13333333333333333
PUB-0815,5596cc38ea1afa68,0030ffac-183a-472c-95b8-f93b4195de04,ROPINIROLE,Drug Interactions,high,ExpertC,There is thus the potential for inducers or inhibitors of this enzyme to alter the clearance of ropinirole.,concomitant medications: Ibuprofen 100 MG Oral Tablet; Acetaminophen 325 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.13333333333333333
PUB-0816,5596cc38ea1afa68,0030ffac-183a-472c-95b8-f93b4195de04,ROPINIROLE,Drug Interactions,high,ExpertC,There is thus the potential for inducers or inhibitors of this enzyme to alter the clearance of ropinirole.,concomitant medications: Naproxen sodium 220 MG Oral Tablet; Acetaminophen 325 MG / oxyCODONE Hydrochloride 5 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.13333333333333333
PUB-0817,28e45b5d7d2b8d0f,0018861f-1b9b-431b-84ee-9d34aab615c3,unknown,Warnings and Precautions,high,ExpertC,"Therefore, prior to initiation of Amnesteem therapy, patients and family members should be asked about any history of psychiatric disorder, and at each visit during therapy patients should be assessed for symptoms of depression, mood disturbance, psychosis, or aggression to determine if further evaluation may be necessary.",concomitant medications: Verapamil Hydrochloride 40 MG; Insulin Lispro 100 UNT/ML Injectable Solution [Humalog],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0818,28e45b5d7d2b8d0f,0018861f-1b9b-431b-84ee-9d34aab615c3,unknown,Warnings and Precautions,high,ExpertC,"Therefore, prior to initiation of Amnesteem therapy, patients and family members should be asked about any history of psychiatric disorder, and at each visit during therapy patients should be assessed for symptoms of depression, mood disturbance, psychosis, or aggression to determine if further evaluation may be necessary.",concomitant medications: 24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet; Digoxin 0.125 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0819,28e45b5d7d2b8d0f,0018861f-1b9b-431b-84ee-9d34aab615c3,unknown,Warnings and Precautions,high,ExpertC,"Therefore, prior to initiation of Amnesteem therapy, patients and family members should be asked about any history of psychiatric disorder, and at each visit during therapy patients should be assessed for symptoms of depression, mood disturbance, psychosis, or aggression to determine if further evaluation may be necessary.",concomitant medications: Warfarin Sodium 5 MG Oral Tablet; amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0820,28e45b5d7d2b8d0f,0018861f-1b9b-431b-84ee-9d34aab615c3,unknown,Warnings and Precautions,high,ExpertC,"Therefore, prior to initiation of Amnesteem therapy, patients and family members should be asked about any history of psychiatric disorder, and at each visit during therapy patients should be assessed for symptoms of depression, mood disturbance, psychosis, or aggression to determine if further evaluation may be necessary.",concomitant medications: Verapamil Hydrochloride 40 MG; Insulin Lispro 100 UNT/ML Injectable Solution [Humalog],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9166666666666666,0.31666666666666665
PUB-0821,9af95b384dff65eb,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Indications and Usage,moderate,ExpertC,"PTSD, as defined by DSM-III-R/IV, requires exposure to a traumatic event that involved actual or threatened death or serious injury, or threat to the physical integrity of self or others, and a response which involves intense fear, helplessness, or horror.",concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30833333333333335
PUB-0822,9af95b384dff65eb,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Indications and Usage,moderate,ExpertC,"PTSD, as defined by DSM-III-R/IV, requires exposure to a traumatic event that involved actual or threatened death or serious injury, or threat to the physical integrity of self or others, and a response which involves intense fear, helplessness, or horror.",concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30833333333333335
PUB-0823,9af95b384dff65eb,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Indications and Usage,moderate,ExpertC,"PTSD, as defined by DSM-III-R/IV, requires exposure to a traumatic event that involved actual or threatened death or serious injury, or threat to the physical integrity of self or others, and a response which involves intense fear, helplessness, or horror.",concomitant medications: 120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler; NDA020503 200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30833333333333335
PUB-0824,9af95b384dff65eb,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Indications and Usage,moderate,ExpertC,"PTSD, as defined by DSM-III-R/IV, requires exposure to a traumatic event that involved actual or threatened death or serious injury, or threat to the physical integrity of self or others, and a response which involves intense fear, helplessness, or horror.",concomitant medications: Penicillin V Potassium 500 MG Oral Tablet; Yaz 28 Day Pack,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30833333333333335
PUB-0825,1620d21013561181,00327696-c496-4c83-a63e-9e29fd6246d4,ONDANSETRON HYDROCHLORIDE,Special Populations,moderate,ExpertC,"Reproductive studies in rats and rabbits did not show evidence of harm to the fetus when ondansetron was administered during organogenesis at approximately 6 and 24 times the maximum recommended human oral dose of 24 mg/day, based on body surface area (BSA), respectively ( see Data ).",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,1.0,1.0,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.35
PUB-0826,1620d21013561181,00327696-c496-4c83-a63e-9e29fd6246d4,ONDANSETRON HYDROCHLORIDE,Special Populations,moderate,ExpertC,"Reproductive studies in rats and rabbits did not show evidence of harm to the fetus when ondansetron was administered during organogenesis at approximately 6 and 24 times the maximum recommended human oral dose of 24 mg/day, based on body surface area (BSA), respectively ( see Data ).",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,1.0,1.0,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.35
PUB-0827,1620d21013561181,00327696-c496-4c83-a63e-9e29fd6246d4,ONDANSETRON HYDROCHLORIDE,Special Populations,moderate,ExpertC,"Reproductive studies in rats and rabbits did not show evidence of harm to the fetus when ondansetron was administered during organogenesis at approximately 6 and 24 times the maximum recommended human oral dose of 24 mg/day, based on body surface area (BSA), respectively ( see Data ).",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,1.0,1.0,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.35
PUB-0828,1620d21013561181,00327696-c496-4c83-a63e-9e29fd6246d4,ONDANSETRON HYDROCHLORIDE,Special Populations,moderate,ExpertC,"Reproductive studies in rats and rabbits did not show evidence of harm to the fetus when ondansetron was administered during organogenesis at approximately 6 and 24 times the maximum recommended human oral dose of 24 mg/day, based on body surface area (BSA), respectively ( see Data ).",concomitant medications: Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet; Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,,1.0,1.0,1.0,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.35
PUB-0829,1130f21740427fa7,0031881b-5118-4514-846f-e57cf7cb8b67,unknown,Drug Interactions,high,ExpertC,"Drug Interactions Many drugs affect thyroid hormone pharmacokinetics and metabolism (e.g., absorption, synthesis, secretion, catabolism, protein binding, and target tissue response) and may alter the therapeutic response to Levothyroxine Sodium Tablets, USP.",concomitant medications: 60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler; Simvastatin 10 MG Oral Tablet,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9166666666666666,0.25
PUB-0830,1130f21740427fa7,0031881b-5118-4514-846f-e57cf7cb8b67,unknown,Drug Interactions,high,ExpertC,"Drug Interactions Many drugs affect thyroid hormone pharmacokinetics and metabolism (e.g., absorption, synthesis, secretion, catabolism, protein binding, and target tissue response) and may alter the therapeutic response to Levothyroxine Sodium Tablets, USP.",concomitant medications: 60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler; amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9166666666666666,0.25
PUB-0831,1130f21740427fa7,0031881b-5118-4514-846f-e57cf7cb8b67,unknown,Drug Interactions,high,ExpertC,"Drug Interactions Many drugs affect thyroid hormone pharmacokinetics and metabolism (e.g., absorption, synthesis, secretion, catabolism, protein binding, and target tissue response) and may alter the therapeutic response to Levothyroxine Sodium Tablets, USP.",concomitant medications: amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet; amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9166666666666666,0.25
PUB-0832,1130f21740427fa7,0031881b-5118-4514-846f-e57cf7cb8b67,unknown,Drug Interactions,high,ExpertC,"Drug Interactions Many drugs affect thyroid hormone pharmacokinetics and metabolism (e.g., absorption, synthesis, secretion, catabolism, protein binding, and target tissue response) and may alter the therapeutic response to Levothyroxine Sodium Tablets, USP.",concomitant medications: amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet; amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9166666666666666,0.25
PUB-0833,8bd7b5d765b81d80,00038c95-b2c8-4245-b671-6af177b3a00e,unknown,Drug Interactions,high,ExpertC,Spontaneous reports in the post-marketing period suggest that concomitant administration of clarithromycin and oral anticoagulants may potentiate the effects of the oral anticoagulants.,concomitant medications: PACLitaxel 100 MG Injection; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.15833333333333333
PUB-0834,8bd7b5d765b81d80,00038c95-b2c8-4245-b671-6af177b3a00e,unknown,Drug Interactions,high,ExpertC,Spontaneous reports in the post-marketing period suggest that concomitant administration of clarithromycin and oral anticoagulants may potentiate the effects of the oral anticoagulants.,concomitant medications: amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,0.0,0.0,0.0,0.0,0.05,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.15833333333333333
PUB-0835,8bd7b5d765b81d80,00038c95-b2c8-4245-b671-6af177b3a00e,unknown,Drug Interactions,high,ExpertC,Spontaneous reports in the post-marketing period suggest that concomitant administration of clarithromycin and oral anticoagulants may potentiate the effects of the oral anticoagulants.,concomitant medications: amLODIPine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet; Cisplatin 50 MG Injection,,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.15833333333333333
PUB-0836,8bd7b5d765b81d80,00038c95-b2c8-4245-b671-6af177b3a00e,unknown,Drug Interactions,high,ExpertC,Spontaneous reports in the post-marketing period suggest that concomitant administration of clarithromycin and oral anticoagulants may potentiate the effects of the oral anticoagulants.,concomitant medications: PACLitaxel 100 MG Injection; Cisplatin 50 MG Injection,,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.15833333333333333
PUB-0837,d9c65a4cf66435c3,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Special Populations,moderate,ExpertC,"In animal studies, NSAIDS, including naproxen, inhibit prostaglandin synthesis, cause delayed parturition, and increase the incidence of stillbirth.",concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.15
PUB-0838,d9c65a4cf66435c3,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Special Populations,moderate,ExpertC,"In animal studies, NSAIDS, including naproxen, inhibit prostaglandin synthesis, cause delayed parturition, and increase the incidence of stillbirth.",concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.15
PUB-0839,d9c65a4cf66435c3,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Special Populations,moderate,ExpertC,"In animal studies, NSAIDS, including naproxen, inhibit prostaglandin synthesis, cause delayed parturition, and increase the incidence of stillbirth.",concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.15
PUB-0840,d9c65a4cf66435c3,000155a8-709c-44e5-a75f-cd890f3a7caf,NAPROXEN,Special Populations,moderate,ExpertC,"In animal studies, NSAIDS, including naproxen, inhibit prostaglandin synthesis, cause delayed parturition, and increase the incidence of stillbirth.",concomitant medications: Simvastatin 10 MG Oral Tablet; Hydrochlorothiazide 12.5 MG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.15
PUB-0841,e50b730b3dd85e55,00309724-5ac7-4e6a-91e2-16087c83402c,unknown,Drug Interactions,high,ExpertC,"The co-administration of alcohol (i.e., ethanol) with olanzapine potentiated the orthostatic hypotension observed with olanzapine [see Drug Interactions ( 7.2 )] .",concomitant medications: insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin]; insulin human  isophane 70 UNT/ML / Regular Insulin  Human 30 UNT/ML Injectable Suspension [Humulin],,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.15833333333333333
